SID,CID,SCORE,TID
200900133383,300028,60.0,100006
200900133383,300085,60.0,100005
200900133383,300013,60.0,100004
200900133383,300135,60.0,100003
200900133383,300122,60.0,100002
200900133383,300011,60.0,100001
200900133383,300016,75.0,100016
200900133383,300004,76.0,100004
200900133383,300032,60.0,100001
200900133383,300037,64.0,100006
200900133383,300007,91.0,100007
200900133738,300123,135.0,100135
200900133738,300139,134.0,100134
200900133738,300021,133.0,100133
200900133738,300091,132.0,100132
200900133738,300010,131.0,100131
200900133738,300042,130.0,100130
200900133738,300065,129.0,100129
200900133738,300126,128.0,100128
200900133738,300038,127.0,100127
200900133738,300115,126.0,100126
200900133738,300096,125.0,100125
200900133738,300055,124.0,100124
200900133738,300006,123.0,100123
200900133738,300008,122.0,100122
200900133738,300098,121.0,100121
200900133738,300049,120.0,100120
200900133738,300134,119.0,100119
200900133738,300063,118.0,100118
200900133738,300133,117.0,100117
200900133738,300069,116.0,100116
200900133738,300048,115.0,100115
200900133738,300054,114.0,100114
200900133738,300009,113.0,100113
200900133738,300024,112.0,100112
200900133738,300058,111.0,100111
200900133738,300018,110.0,100110
200900133738,300132,109.0,100109
200900133738,300116,108.0,100108
200900133738,300064,107.0,100107
200900133738,300117,106.0,100106
200900133738,300023,105.0,100105
200900133738,300084,104.0,100104
200900133738,300052,103.0,100103
200900133738,300120,102.0,100102
200900133738,300043,101.0,100101
200900133738,300020,100.0,100100
200900133738,300033,99.0,100099
200900133738,300039,98.0,100098
200900133738,300003,97.0,100097
200900133738,300088,96.0,100096
200900133738,300101,95.0,100095
200900133738,300107,94.0,100094
200900133738,300056,93.0,100093
200900133738,300128,92.0,100092
200900133738,300106,91.0,100091
200900133738,300087,90.0,100090
200900133738,300047,89.0,100089
200900133738,300050,88.0,100088
200900133738,300035,87.0,100087
200900133738,300125,86.0,100086
200900133738,300061,85.0,100085
200900133738,300076,84.0,100084
200900133738,300067,83.0,100083
200900133738,300072,82.0,100082
200900133738,300131,81.0,100081
200900133738,300068,80.0,100080
200900133738,300137,79.0,100079
200900133738,300094,78.0,100078
200900133738,300057,77.0,100077
200900133738,300044,76.0,100076
200900133738,300118,75.0,100075
200900133738,300066,74.0,100074
200900133738,300036,73.0,100073
200900133738,300077,72.0,100072
200900133738,300121,71.0,100071
200900133738,300097,70.0,100070
200900133738,300080,69.0,100069
200900133738,300053,68.0,100068
200900133738,300114,67.0,100067
200900133738,300110,66.0,100066
200900133738,300034,65.0,100065
200900133738,300138,64.0,100064
200900133738,300079,63.0,100063
200900133738,300140,62.0,100062
200900133738,300104,61.0,100061
200900133738,300046,60.0,100060
200900133738,300109,60.0,100059
200900133738,300130,60.0,100058
200900133738,300099,60.0,100057
200900133738,300136,60.0,100056
200900133738,300014,60.0,100055
200900133738,300017,60.0,100054
200900133738,300073,60.0,100053
200900133738,300075,60.0,100052
200900133738,300030,60.0,100051
200900133738,300113,60.0,100050
200900133738,300086,60.0,100049
200900133738,300078,60.0,100048
200900133738,300062,60.0,100047
200900133738,300074,60.0,100046
200900133738,300127,60.0,100045
200900133738,300015,60.0,100044
200900133738,300103,60.0,100043
200900133738,300092,60.0,100042
200900133738,300105,60.0,100041
200900133738,300108,60.0,100040
200900133738,300051,60.0,100039
200900133738,300012,60.0,100038
200900133738,300027,60.0,100037
200900133738,300090,60.0,100036
200900133738,300045,60.0,100035
200900133738,300100,60.0,100034
200900133738,300031,60.0,100033
200900133738,300070,60.0,100032
200900133738,300059,60.0,100031
200900133738,300001,60.0,100030
200900133738,300060,60.0,100029
200900133738,300026,60.0,100028
200900133738,300040,60.0,100027
200900133738,300041,60.0,100026
200900133738,300111,60.0,100025
200900133738,300093,60.0,100024
200900133738,300082,60.0,100023
200900133738,300102,60.0,100022
200900133738,300019,60.0,100021
200900133738,300129,60.0,100020
200900133738,300002,60.0,100019
200900133738,300005,60.0,100018
200900133738,300112,60.0,100017
200900133738,300025,60.0,100016
200900133738,300124,60.0,100015
200900133738,300029,60.0,100014
200900133738,300095,60.0,100013
200900133738,300089,60.0,100012
200900133738,300022,60.0,100011
200900133738,300071,60.0,100010
200900133738,300119,60.0,100009
200900133738,300081,60.0,100008
200900133738,300083,60.0,100007
200900133738,300028,60.0,100006
200900133738,300085,60.0,100005
200900133738,300013,60.0,100004
200900133738,300135,60.0,100003
200900133738,300122,60.0,100002
200900133738,300011,60.0,100001
200900133738,300016,75.0,100016
200900133738,300004,76.0,100004
200900133738,300032,60.0,100001
200900133738,300037,64.0,100006
200900133738,300007,91.0,100007
200900133346,300123,135.0,100135
200900133346,300139,134.0,100134
200900133346,300021,133.0,100133
200900133346,300091,132.0,100132
200900133346,300010,131.0,100131
200900133346,300042,130.0,100130
200900133346,300065,129.0,100129
200900133346,300126,128.0,100128
200900133346,300038,127.0,100127
200900133346,300115,126.0,100126
200900133346,300096,125.0,100125
200900133346,300055,124.0,100124
200900133346,300006,123.0,100123
200900133346,300008,122.0,100122
200900133346,300098,121.0,100121
200900133346,300049,120.0,100120
200900133346,300134,119.0,100119
200900133346,300063,118.0,100118
200900133346,300133,117.0,100117
200900133346,300069,116.0,100116
200900133346,300048,115.0,100115
200900133346,300054,114.0,100114
200900133346,300009,113.0,100113
200900133346,300024,112.0,100112
200900133346,300058,111.0,100111
200900133346,300018,110.0,100110
200900133346,300132,109.0,100109
200900133346,300116,108.0,100108
200900133346,300064,107.0,100107
200900133346,300117,106.0,100106
200900133346,300023,105.0,100105
200900133346,300084,104.0,100104
200900133346,300052,103.0,100103
200900133346,300120,102.0,100102
200900133346,300043,101.0,100101
200900133346,300020,100.0,100100
200900133346,300033,99.0,100099
200900133346,300039,98.0,100098
200900133346,300003,97.0,100097
200900133346,300088,96.0,100096
200900133346,300101,95.0,100095
200900133346,300107,94.0,100094
200900133346,300056,93.0,100093
200900133346,300128,92.0,100092
200900133346,300106,91.0,100091
200900133346,300087,90.0,100090
200900133346,300047,89.0,100089
200900133346,300050,88.0,100088
200900133346,300035,87.0,100087
200900133346,300125,86.0,100086
200900133346,300061,85.0,100085
200900133346,300076,84.0,100084
200900133346,300067,83.0,100083
200900133346,300072,82.0,100082
200900133346,300131,81.0,100081
200900133346,300068,80.0,100080
200900133346,300137,79.0,100079
200900133346,300094,78.0,100078
200900133346,300057,77.0,100077
200900133346,300044,76.0,100076
200900133346,300118,75.0,100075
200900133346,300066,74.0,100074
200900133346,300036,73.0,100073
200900133346,300077,72.0,100072
200900133346,300121,71.0,100071
200900133346,300097,70.0,100070
200900133346,300080,69.0,100069
200900133346,300053,68.0,100068
200900133346,300114,67.0,100067
200900133346,300110,66.0,100066
200900133346,300034,65.0,100065
200900133346,300138,64.0,100064
200900133346,300079,63.0,100063
200900133346,300140,62.0,100062
200900133346,300104,61.0,100061
200900133346,300046,60.0,100060
200900133346,300109,60.0,100059
200900133346,300130,60.0,100058
200900133346,300099,60.0,100057
200900133346,300136,60.0,100056
200900133346,300014,60.0,100055
200900133346,300017,60.0,100054
200900133346,300073,60.0,100053
200900133346,300075,60.0,100052
200900133346,300030,60.0,100051
200900133346,300113,60.0,100050
200900133346,300086,60.0,100049
200900133346,300078,60.0,100048
200900133346,300062,60.0,100047
200900133346,300074,60.0,100046
200900133346,300127,60.0,100045
200900133346,300015,60.0,100044
200900133346,300103,60.0,100043
200900133346,300092,60.0,100042
200900133346,300105,60.0,100041
200900133346,300108,60.0,100040
200900133346,300051,60.0,100039
200900133346,300012,60.0,100038
200900133346,300027,60.0,100037
200900133346,300090,60.0,100036
200900133346,300045,60.0,100035
200900133346,300100,60.0,100034
200900133346,300031,60.0,100033
200900133346,300070,60.0,100032
200900133346,300059,60.0,100031
200900133346,300001,60.0,100030
200900133346,300060,60.0,100029
200900133346,300026,60.0,100028
200900133346,300040,60.0,100027
200900133346,300041,60.0,100026
200900133346,300111,60.0,100025
200900133346,300093,60.0,100024
200900133346,300082,60.0,100023
200900133346,300102,60.0,100022
200900133346,300019,60.0,100021
200900133346,300129,60.0,100020
200900133346,300002,60.0,100019
200900133346,300005,60.0,100018
200900133346,300112,60.0,100017
200900133346,300025,60.0,100016
200900133346,300124,60.0,100015
200900133346,300029,60.0,100014
200900133346,300095,60.0,100013
200900133346,300089,60.0,100012
200900133346,300022,60.0,100011
200900133346,300071,60.0,100010
200900133346,300119,60.0,100009
200900133346,300083,60.0,100007
200900133346,300028,60.0,100006
200900133346,300085,60.0,100005
200900133346,300013,60.0,100004
200900133346,300135,60.0,100003
200900133346,300122,60.0,100002
200900133346,300011,60.0,100001
200900133346,300016,75.0,100016
200900133346,300004,76.0,100004
200900133346,300032,60.0,100001
200900133346,300037,64.0,100006
200900133346,300007,91.0,100007
200900133802,300123,135.0,100135
200900133802,300139,134.0,100134
200900133802,300021,133.0,100133
200900133802,300091,132.0,100132
200900133802,300010,131.0,100131
200900133802,300042,130.0,100130
200900133802,300065,129.0,100129
200900133802,300126,128.0,100128
200900133802,300038,127.0,100127
200900133802,300115,126.0,100126
200900133802,300096,125.0,100125
200900133802,300055,124.0,100124
200900133802,300006,123.0,100123
200900133802,300008,122.0,100122
200900133802,300098,121.0,100121
200900133802,300049,120.0,100120
200900133802,300134,119.0,100119
200900133802,300063,118.0,100118
200900133802,300133,117.0,100117
200900133802,300069,116.0,100116
200900133802,300048,115.0,100115
200900133802,300054,114.0,100114
200900133802,300009,113.0,100113
200900133802,300024,112.0,100112
200900133802,300058,111.0,100111
200900133802,300018,110.0,100110
200900133802,300132,109.0,100109
200900133802,300116,108.0,100108
200900133802,300064,107.0,100107
200900133802,300117,106.0,100106
200900133802,300023,105.0,100105
200900133802,300084,104.0,100104
200900133802,300052,103.0,100103
200900133802,300120,102.0,100102
200900133802,300043,101.0,100101
200900133802,300020,100.0,100100
200900133802,300033,99.0,100099
200900133802,300039,98.0,100098
200900133802,300003,97.0,100097
200900133802,300088,96.0,100096
200900133802,300101,95.0,100095
200900133802,300107,94.0,100094
200900133802,300056,93.0,100093
200900133802,300128,92.0,100092
200900133802,300106,91.0,100091
200900133802,300087,90.0,100090
200900133802,300047,89.0,100089
200900133802,300050,88.0,100088
200900133802,300035,87.0,100087
200900133802,300125,86.0,100086
200900133198,300065,129.0,100129
200900133198,300126,128.0,100128
200900133198,300038,127.0,100127
200900133198,300115,126.0,100126
200900133198,300096,125.0,100125
200900133198,300055,124.0,100124
200900133198,300006,123.0,100123
200900133198,300008,122.0,100122
200900133198,300098,121.0,100121
200900133198,300049,120.0,100120
200900133198,300134,119.0,100119
200900133198,300063,118.0,100118
200900133198,300133,117.0,100117
200900133198,300069,116.0,100116
200900133198,300048,115.0,100115
200900133198,300054,114.0,100114
200900133198,300009,113.0,100113
200900133198,300024,112.0,100112
200900133198,300058,111.0,100111
200900133198,300018,110.0,100110
200900133198,300132,109.0,100109
200900133198,300116,108.0,100108
200900133198,300064,107.0,100107
200900133198,300117,106.0,100106
200900133198,300023,105.0,100105
200900133198,300084,104.0,100104
200900133198,300052,103.0,100103
200900133198,300120,102.0,100102
200900133198,300043,101.0,100101
200900133198,300020,100.0,100100
200900133198,300033,99.0,100099
200900133198,300039,98.0,100098
200900133198,300003,97.0,100097
200900133198,300088,96.0,100096
200900133198,300101,95.0,100095
200900133198,300107,94.0,100094
200900133198,300056,93.0,100093
200900133198,300128,92.0,100092
200900133198,300106,91.0,100091
200900133198,300087,90.0,100090
200900133198,300047,89.0,100089
200900133198,300050,88.0,100088
200900133198,300035,87.0,100087
200900133198,300125,86.0,100086
200900133198,300061,85.0,100085
200900133198,300076,84.0,100084
200900133198,300067,83.0,100083
200900133198,300072,82.0,100082
200900133198,300131,81.0,100081
200900133198,300068,80.0,100080
200900133198,300137,79.0,100079
200900133198,300094,78.0,100078
200900133198,300057,77.0,100077
200900133198,300044,76.0,100076
200900133198,300118,75.0,100075
200900133198,300066,74.0,100074
200900133198,300036,73.0,100073
200900133198,300077,72.0,100072
200900133198,300121,71.0,100071
200900133198,300097,70.0,100070
200900133198,300080,69.0,100069
200900133198,300053,68.0,100068
200900133198,300114,67.0,100067
200900133198,300110,66.0,100066
200900133198,300034,65.0,100065
200900133198,300138,64.0,100064
200900133198,300079,63.0,100063
200900133198,300140,62.0,100062
200900133198,300104,61.0,100061
200900133198,300046,60.0,100060
200900133198,300109,60.0,100059
200900133198,300130,60.0,100058
200900133198,300099,60.0,100057
200900133198,300136,60.0,100056
200900133198,300014,60.0,100055
200900133198,300017,60.0,100054
200900133198,300073,60.0,100053
200900133198,300075,60.0,100052
200900133198,300030,60.0,100051
200900133198,300113,60.0,100050
200900133198,300086,60.0,100049
